id,SalePrice
1461.0,145411.44732340134
1462.0,158531.0445968156
1463.0,191529.86503013317
1464.0,192097.08050532942
1465.0,125902.48341784021
1466.0,177445.75921499135
1467.0,170173.46449825377
1468.0,167307.3388104519
1469.0,183344.12085608905
1470.0,119691.34596046992
1471.0,161801.28544251458
1472.0,111548.80677062972
1473.0,96177.52315768565
1474.0,124078.92164525797
1475.0,69509.86630045215
1476.0,265020.93249844527
1477.0,181940.18500409625
1478.0,207344.54521931265
1479.0,196900.2177757523
1480.0,324253.7384747141
1481.0,246163.1033182816
1482.0,160873.7397127624
1483.0,159585.11100493488
1484.0,115265.94634810043
1485.0,169534.66137370525
1486.0,189769.17765565682
1487.0,251332.61671022582
1488.0,226372.3602681962
1489.0,207518.5484328583
1490.0,239761.0305874314
1491.0,170762.09297215845
1492.0,94348.68248171534
1493.0,161190.93854949658
1494.0,247100.4215152004
1495.0,245044.35198161157
1496.0,210246.1464670425
1497.0,206192.8378526786
1498.0,178119.2714400245
1499.0,172396.74638778926
1500.0,169159.48521469883
1501.0,173694.94024138525
1502.0,170349.5119404341
1503.0,261205.10386202857
1504.0,260155.60685640085
1505.0,240071.46930881648
1506.0,196876.1955962506
1507.0,266294.6291243051
1508.0,231524.47598428337
1509.0,174087.76890391833
1510.0,150506.62654560793
1511.0,168511.67414860753
1512.0,161396.25919382914
1513.0,165781.18915420782
1514.0,178807.52680804173
1515.0,208736.18223435665
1516.0,171316.10939665884
1517.0,173831.6834171235
1518.0,143075.2921771796
1519.0,190941.5447967474
1520.0,119314.79208888859
1521.0,131625.2806811611
1522.0,169662.51414242294
1523.0,118820.01699717971
1524.0,140715.7472144122
1525.0,120732.62155010132
1526.0,79694.38273520127
1527.0,97471.43846872996
1528.0,162368.9608330106
1529.0,165590.92288415984
1530.0,185939.3197369082
1531.0,116088.04857212608
1532.0,112265.51705487387
1533.0,166966.430524964
1534.0,149460.70164750563
1535.0,180480.47104111232
1536.0,115958.51593097486
1537.0,76417.1931038812
1538.0,152231.9061291447
1539.0,194938.30690087925
1540.0,152708.39538309386
1541.0,163043.88757269818
1542.0,149273.23028557142
1543.0,168151.07130614936
1544.0,71450.2786760435
1545.0,109682.47887270176
1546.0,127835.93336100609
1547.0,126752.18657444534
1548.0,143250.74089528585
1549.0,134191.71824978094
1550.0,135600.15617697174
1551.0,125994.7744813516
1552.0,150057.18232751824
1553.0,157085.22278331465
1554.0,128094.77942725108
1555.0,153173.18727116368
1556.0,108238.92816550517
1557.0,132474.95400700567
1558.0,117201.98237118952
1559.0,75401.20217443677
1560.0,175328.9299060176
1561.0,146344.98987550254
1562.0,124375.79730597476
1563.0,107921.80748379405
1564.0,148476.53805043804
1565.0,155201.8992378862
1566.0,205130.33560953767
1567.0,72664.708455001
1568.0,201678.8500636014
1569.0,167687.27510449395
1570.0,108743.02207781689
1571.0,115317.04190243583
1572.0,131805.198995483
1573.0,192846.93106862507
1574.0,143673.1235378218
1575.0,180647.9736938579
1576.0,208518.78640757303
1577.0,169660.12055115122
1578.0,154326.99901840033
1579.0,155000.05351690121
1580.0,205952.6698602388
1581.0,154170.4793185587
1582.0,125040.09729004465
1583.0,250802.79354064493
1584.0,226262.6609921786
1585.0,119236.18072642968
1586.0,50050.57465448347
1587.0,97813.72821718967
1588.0,125581.09048836038
1589.0,127872.8617779942
1590.0,115352.38198217971
1591.0,83847.91329811153
1592.0,140488.6705510806
1593.0,98181.24181489786
1594.0,149664.6210832392
1595.0,132402.79920235963
1596.0,177233.36054722022
1597.0,170417.43392729224
1598.0,172595.41549012426
1599.0,150609.66887410614
1600.0,139074.88204161648
1601.0,56222.628648550366
1602.0,143225.82763122406
1603.0,65532.2899802709
1604.0,174369.08094109048
1605.0,205320.62558716617
1606.0,153679.23678413173
1607.0,170393.65086488496
1608.0,179098.7011342208
1609.0,158737.56415695127
1610.0,162690.78478824417
1611.0,126559.84542515024
1612.0,145148.14199442207
1613.0,150195.083609476
1614.0,90758.02065900888
1615.0,88707.78699281975
1616.0,67141.29176862154
1617.0,75451.6412392034
1618.0,124312.30983640358
1619.0,144519.32433718082
1620.0,193905.6897862273
1621.0,137335.44420195697
1622.0,138610.79537686275
1623.0,210900.77713001624
1624.0,207143.55661918083
1625.0,134084.06322920125
1626.0,170117.77975255193
1627.0,191826.62867059233
1628.0,242941.87051892583
1629.0,170169.71746069135
1630.0,234088.539183788
1631.0,148923.807050094
1632.0,160595.6337505735
1633.0,167212.90464436903
1634.0,179178.20698834502
1635.0,173158.9461948753
1636.0,130824.97269880807
1637.0,184843.3429828725
1638.0,200057.82333607052
1639.0,201675.50939903967
1640.0,248590.09707528516
1641.0,186840.06882074382
1642.0,269711.6820432999
1643.0,251500.70894623967
1644.0,256189.3520607946
1645.0,187797.6070718636
1646.0,154088.65190658718
1647.0,168287.0717477448
1648.0,145411.03481267882
1649.0,117669.57489880407
1650.0,119735.54402144614
1651.0,133497.67232195684
1652.0,97209.24514593894
1653.0,104362.40190561279
1654.0,116399.88956899068
1655.0,97812.47832100955
1656.0,110524.42540753516
1657.0,116329.53392055305
1658.0,107137.03558310436
1659.0,84928.45145359111
1660.0,142947.93168311345
1661.0,322225.59268552484
1662.0,282695.6702629558
1663.0,266227.2636032228
1664.0,342881.4477502854
1665.0,232659.6093235414
1666.0,231112.62594554946
1667.0,276115.15015798085
1668.0,261080.70070749382
1669.0,212006.1508628755
1670.0,253880.26979267085
1671.0,201742.5206580083
1672.0,283749.71738102473
1673.0,237883.07804384956
1674.0,193928.4816189845
1675.0,139489.1489457955
1676.0,139086.5190381537
1677.0,153498.27385143773
1678.0,324301.3866242807
1679.0,259853.30434711475
1680.0,206278.20182070963
1681.0,174832.1450961721
1682.0,218860.01429047843
1683.0,135317.31638002826
1684.0,170127.87879706314
1685.0,159218.54457051808
1686.0,120802.78365200083
1687.0,168864.13492269197
1688.0,175449.2427018038
1689.0,197762.20626144856
1690.0,177431.79178070906
1691.0,167265.36995258695
1692.0,226340.47152957367
1693.0,176352.0912638168
1694.0,176491.28479155782
1695.0,164183.24185943196
1696.0,231609.16447341652
1697.0,174490.66226846678
1698.0,305877.4870936101
1699.0,240592.351078565
1700.0,226054.7342884438
1701.0,235203.45043299545
1702.0,255818.19161475857
1703.0,233059.1912431562
1704.0,255550.42242804496
1705.0,221096.4173596457
1706.0,358995.2807054111
1707.0,215100.83567088912
1708.0,220673.7105528668
1709.0,255779.46103917446
1710.0,228982.6592123122
1711.0,267806.2870836726
1712.0,245572.94848749915
1713.0,271827.42200897494
1714.0,238223.79735810915
1715.0,231237.0907208192
1716.0,160927.34822064068
1717.0,148351.61006133503
1718.0,147282.5018192177
1719.0,195491.32235345535
1720.0,199672.80896491278
1721.0,154035.74705846386
1722.0,143019.4713413174
1723.0,150843.09487413976
1724.0,164692.93235928542
1725.0,203216.97676419734
1726.0,172288.73876612668
1727.0,117257.60812599538
1728.0,179496.28468722396
1729.0,159819.26335052226
1730.0,144571.54766506585
1731.0,116464.08071798284
1732.0,111496.96242281178
1733.0,101091.32903542265
1734.0,115534.34987531137
1735.0,105986.77009654592
1736.0,108645.61401742883
1737.0,261501.6232443623
1738.0,224543.3961832953
1739.0,286442.1269930798
1740.0,212769.33378880622
1741.0,195582.72283252422
1742.0,172552.37683045317
1743.0,175692.5292899442
1744.0,243223.02072535444
1745.0,212599.14255620493
1746.0,173485.98102393816
1747.0,249962.47952209646
1748.0,230027.3411011931
1749.0,168466.68873364164
1750.0,140576.55056252144
1751.0,236840.17406781088
1752.0,124331.08865965146
1753.0,171351.57209514198
1754.0,215552.04337775637
1755.0,173950.104276077
1756.0,134853.7752505981
1757.0,112575.42635922914
1758.0,134585.78089400858
1759.0,165097.41634804825
1760.0,154655.52591352805
1761.0,170544.59400043066
1762.0,191575.1993228941
1763.0,178744.87511750276
1764.0,118003.08554358233
1765.0,176246.43039664463
1766.0,173906.35721923155
1767.0,205847.40553572483
1768.0,127123.32304894435
1769.0,165783.89386897662
1770.0,135586.33883806958
1771.0,147288.42285887548
1772.0,153388.16228846193
1773.0,124840.87087316753
1774.0,153547.22883297352
1775.0,123481.33039322263
1776.0,111991.53505340824
1777.0,118765.14237145928
1778.0,134237.21332543937
1779.0,102606.01272559806
1780.0,197355.65097632085
1781.0,131985.22347228753
1782.0,70900.92957720335
1783.0,145072.35636771063
1784.0,88649.02971734118
1785.0,99953.89232513658
1786.0,136096.4458229812
1787.0,154648.95277768036
1788.0,79806.98606373044
1789.0,90558.33835134807
1790.0,57698.05179811781
1791.0,216066.07952197955
1792.0,162854.97425006505
1793.0,166802.8600591846
1794.0,164009.39086348482
1795.0,136483.07448570663
1796.0,99825.85430703906
1797.0,153283.89443349454
1798.0,129589.8712402808
1799.0,104166.23528178397
1800.0,121969.58647710201
1801.0,145116.94999846106
1802.0,159519.58769311733
1803.0,158793.6623721458
1804.0,131068.5893013993
1805.0,140162.39819201117
1806.0,156864.55431416864
1807.0,184136.24544818117
1808.0,137308.80630920653
1809.0,133223.7901804858
1810.0,136750.31880141702
1811.0,149625.93529627263
1812.0,138935.68849838385
1813.0,137557.68489059876
1814.0,94788.18741091667
1815.0,21960.380753987352
1816.0,93901.64266269887
1817.0,118765.76803374721
1818.0,191444.6990101867
1819.0,128794.52940628806
1820.0,41787.4594977994
1821.0,123917.981752311
1822.0,141712.7958453981
1823.0,26597.40414174623
1824.0,114335.1349941924
1825.0,118976.76039412676
1826.0,89839.16405095428
1827.0,79473.71994346776
1828.0,144966.86362590606
1829.0,120579.61768045847
1830.0,163875.9925929543
1831.0,163806.3562021337
1832.0,120235.32094808994
1833.0,141492.70409792277
1834.0,110679.22778430604
1835.0,133085.25819646206
1836.0,139273.02407566784
1837.0,94046.12512592785
1838.0,107662.60113571922
1839.0,103962.23502742348
1840.0,122258.93243863527
1841.0,134680.84268968937
1842.0,87736.36007927998
1843.0,126546.65906745393
1844.0,102370.79667227867
1845.0,143573.2433934611
1846.0,140741.89023964526
1847.0,153631.84009426425
1848.0,37650.95170062175
1849.0,77806.0470658784
1850.0,98485.13299587695
1851.0,143569.61143697088
1852.0,103683.97037602984
1853.0,94198.20216354087
1854.0,158276.13016211696
1855.0,135853.64429341687
1856.0,205403.78230347205
1857.0,129168.81845733593
1858.0,136382.9727713205
1859.0,78985.85871543153
1860.0,133040.4363999064
1861.0,78145.37711279863
1862.0,274096.049645899
1863.0,270075.1924044433
1864.0,270113.1831393599
1865.0,273194.2203394732
1866.0,271083.21689933026
1867.0,207611.1659259101
1868.0,244334.66740465397
1869.0,190941.37800768693
1870.0,194126.86202351446
1871.0,214616.99433556863
1872.0,175214.55448258598
1873.0,211705.90872237517
1874.0,161417.18057713436
1875.0,214167.1282582957
1876.0,203255.38961114886
1877.0,193666.6380637159
1878.0,193303.99512068322
1879.0,114933.40301996283
1880.0,136235.26803557563
1881.0,229031.49820907973
1882.0,234744.45092068624
1883.0,193811.77210846217
1884.0,211621.67257176712
1885.0,218517.2266997347
1886.0,237289.874872069
1887.0,185328.58815584832
1888.0,222562.4940662284
1889.0,182016.6213003405
1890.0,106807.9665696033
1891.0,112120.70564693038
1892.0,88657.07503666508
1893.0,146870.35799317586
1894.0,124418.61711380375
1895.0,127387.74461939628
1896.0,124265.92341768125
1897.0,109148.33243099111
1898.0,115796.2514427224
1899.0,106810.74002919928
1900.0,135811.32233750424
1901.0,152020.08314579667
1902.0,126351.4455730127
1903.0,188498.10539831338
1904.0,137253.48339302267
1905.0,165819.0192226119
1906.0,174985.5877655287
1907.0,183100.07529293315
1908.0,113471.70915834361
1909.0,145859.31893823552
1910.0,121887.32891605631
1911.0,194455.47701459785
1912.0,253805.79506384186
1913.0,154355.72794920858
1914.0,36979.431667994126
1915.0,195970.94895393483
1916.0,53605.63723872416
1917.0,216743.17233036354
1918.0,122813.36094385386
1919.0,148948.55228556332
1920.0,156211.02749987703
1921.0,292836.4048400924
1922.0,241231.49381169828
1923.0,219059.38588460837
1924.0,204389.7724686117
1925.0,195807.4442691136
1926.0,284878.32427134586
1927.0,113222.59469861793
1928.0,136759.7795247488
1929.0,103892.08760253235
1930.0,112249.1253289372
1931.0,117962.55607598322
1932.0,126270.4367031597
1933.0,163726.4580834509
1934.0,189982.86859382188
1935.0,173263.91355846543
1936.0,189406.17957543582
1937.0,179569.90017849253
1938.0,150571.3134930638
1939.0,180393.45957485528
1940.0,138408.34214339196
1941.0,174421.57229088945
1942.0,176483.12080644153
1943.0,140220.14722921874
1944.0,252397.0086267154
1945.0,255191.04705125024
1946.0,169053.6358727367
1947.0,197752.4431683108
1948.0,183771.59877776483
1949.0,227334.51611690072
1950.0,179986.38929396984
1951.0,224179.2004311696
1952.0,206617.20957895566
1953.0,165702.80385525664
1954.0,212279.53031410603
1955.0,164701.2635734604
1956.0,287950.85037090955
1957.0,164363.91874333774
1958.0,261643.70794384775
1959.0,181247.45185260952
1960.0,130409.34738803806
1961.0,111420.71751868445
1962.0,106078.0226546831
1963.0,123204.12387826527
1964.0,110631.17051377636
1965.0,115517.52370371809
1966.0,99928.23486139532
1967.0,206139.6718968075
1968.0,295371.6218914768
1969.0,264578.021733355
1970.0,295575.9763346958
1971.0,321811.0089357194
1972.0,260958.15908389317
1973.0,227950.80285523587
1974.0,253193.53038406908
1975.0,317028.39248846937
1976.0,216243.3191415005
1977.0,277980.96272920095
1978.0,263344.5630119208
1979.0,203476.14711512893
1980.0,141435.91621686786
1981.0,213188.84445053898
1982.0,137774.9946258301
1983.0,125199.02612712525
1984.0,141712.56543549267
1985.0,163412.47596004815
1986.0,167422.0940358158
1987.0,136218.3168702016
1988.0,162707.79730544065
1989.0,187198.52437136963
1990.0,192827.3033819415
1991.0,153800.69286238262
1992.0,188642.46624484693
1993.0,162721.00868388917
1994.0,235242.3801476052
1995.0,187874.92750317324
1996.0,217834.55802523287
1997.0,269548.905299408
1998.0,252907.20779712067
1999.0,235181.46280405147
2000.0,257200.57107945695
2001.0,238542.06985190744
2002.0,233362.2138057158
2003.0,253784.36377769848
2004.0,258784.2491840634
2005.0,224985.4909109514
2006.0,223565.869771627
2007.0,243200.3987168821
2008.0,211275.61475513608
2009.0,196720.38911201432
2010.0,171884.59198848752
2011.0,146051.64044580224
2012.0,164202.26047687
2013.0,157190.26954874804
2014.0,163770.27311343793
2015.0,167244.34189259075
2016.0,176324.32498968428
2017.0,185082.13391192618
2018.0,114243.51129058888
2019.0,122133.0515226525
2020.0,94494.9508230281
2021.0,89206.20779776794
2022.0,158430.81446189235
2023.0,163351.0366621781
2024.0,234269.99230960943
2025.0,288875.83057109313
2026.0,171217.1379546331
2027.0,166195.36557674734
2028.0,179446.83398575697
2029.0,188011.1668869753
2030.0,226906.37114995078
2031.0,214215.12458700011
